"","Env","Year","Field_Location","Experiment","Replicate","Block","Plot","Range","Pass","Hybrid","Hybrid_orig_name","Hybrid_Parent1","Hybrid_Parent2","Plot_Area_ha","Date_Planted","Date_Harvested","Stand_Count_plants","Pollen_DAP_days","Silk_DAP_days","Plant_Height_cm","Ear_Height_cm","Root_Lodging_plants","Stalk_Lodging_plants","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"132249","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,2,19,2,39,"W10004_0789/PHZ51","W10004_0789/PHZ51","W10004_0789","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",62,72,76,205.74,63.5,NA,NA,8.38513290614842,13.5,780.03425175552
"132250","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,2,20,2,41,"W10004_0667/PHZ51","W10004_0667/PHZ51","W10004_0667","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",61,76,75,220.98,86.36,NA,NA,8.67386418370126,12.9,763.30084371456
"132251","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,21,2,43,"W10004_0153/PHZ51","W10004_0153/PHZ51","W10004_0153","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",60,72,73,238.76,91.44,NA,NA,14.7673494934467,15.7,795.48047456256
"132252","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,22,2,45,"W10004_0220/PHZ51","W10004_0220/PHZ51","W10004_0220","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",69,73,72,243.84,73.66,NA,NA,12.087170025728,13.6,803.20358596608
"132253","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,23,2,47,"W10004_0007/PHZ51","W10004_0007/PHZ51","W10004_0007","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",74,72,74,236.22,86.36,NA,NA,8.15414788410616,13.2,789.04454839296
"132254","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,24,2,49,"W10004_0409/PHZ51","W10004_0409/PHZ51","W10004_0409","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",63,73,73,243.84,104.14,NA,NA,11.6672543198957,12.7,774.88551081984
"132255","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,25,2,51,"W10004_0213/PHZ51","W10004_0213/PHZ51","W10004_0213","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",64,74,76,243.84,88.9,NA,NA,11.299435779361,13.2,768.44958465024
"132256","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,26,2,53,"W10004_0950/PHZ51","W10004_0950/PHZ51","W10004_0950","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",58,72,76,215.9,76.2,NA,NA,10.0070494739669,13.2,774.88551081984
"132257","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,27,2,55,"W10004_0299/PHZ51","W10004_0299/PHZ51","W10004_0299","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",64,74,75,236.22,88.9,NA,NA,10.3667082175273,13.3,783.89580745728
"132258","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,28,2,57,"W10004_1004/PHZ51","W10004_1004/PHZ51","W10004_1004","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",66,72,73,233.68,66.04,NA,NA,9.61475154250929,12.8,768.44958465024
"132259","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,29,2,59,"B73/MO17","B73/MO17","B73","MO17",0.000789676538108356,"2021-03-10","2021-08-10",58,72,73,228.6,88.9,NA,NA,9.51055721191414,12.5,751.71617660928
"132260","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,3,30,2,61,"W10004_0801/PHZ51","W10004_0801/PHZ51","W10004_0801","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",74,73,71,233.68,88.9,NA,NA,NA,NA,NA
"132261","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,31,2,63,"W10004_0389/PHZ51","W10004_0389/PHZ51","W10004_0389","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",67,71,72,233.68,76.2,NA,NA,8.56213773282212,12.1,750.42899137536
"132262","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,32,2,65,"W10004_0166/PHZ51","W10004_0166/PHZ51","W10004_0166","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",54,71,73,226.06,86.36,NA,NA,8.41400603390371,11.9,758.15210277888
"132263","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,33,2,67,"W10004_0258/PHZ51","W10004_0258/PHZ51","W10004_0258","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",62,71,72,203.2,68.58,NA,NA,8.29976887626324,12.6,760.72647324672
"132264","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,34,2,69,"W10004_0779/PHZ51","W10004_0779/PHZ51","W10004_0779","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",57,69,71,243.84,83.82,NA,NA,10.0629126994065,12.3,762.01365848064
"132265","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,35,2,71,"W10004_0430/PHZ51","W10004_0430/PHZ51","W10004_0430","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",74,69,72,233.68,78.74,NA,NA,10.5186059765877,13.7,798.0548450304
"132266","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,36,2,73,"W10004_0794/PHZ51","W10004_0794/PHZ51","W10004_0794","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",53,69,71,226.06,83.82,NA,NA,8.22758605687503,12.8,771.02395511808
"132267","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,37,2,75,"W10004_1002/PHZ51","W10004_1002/PHZ51","W10004_1002","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",44,69,71,208.28,66.04,NA,NA,6.92955066126795,12.2,768.44958465024
"132268","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,38,3,75,"W10004_0955/PHZ51","W10004_0955/PHZ51","W10004_0955","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",61,73,73,210.82,66.04,NA,NA,9.23312411478728,11.8,746.5674356736
"132269","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,39,3,73,"W10004_0616/PHZ51","W10004_0616/PHZ51","W10004_0616","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",56,74,73,220.98,78.74,NA,NA,9.20738937048366,12.5,767.16239941632
"132270","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,4,40,3,71,"W10004_0745/PHZ51","W10004_0745/PHZ51","W10004_0745","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",68,72,72,218.44,91.44,NA,NA,11.3665971852266,12.5,764.58802894848
"132271","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,41,3,69,"W10004_0383/PHZ51","W10004_0383/PHZ51","W10004_0383","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",52,73,72,226.06,86.36,NA,NA,10.2424282328415,12.7,787.75736315904
"132272","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,42,3,67,"W10004_0140/PHZ51","W10004_0140/PHZ51","W10004_0140","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",66,72,72,213.36,78.74,NA,NA,10.7897623068112,12.4,771.02395511808
"132273","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,43,3,65,"W10004_0812/PHZ51","W10004_0812/PHZ51","W10004_0812","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",69,74,74,248.92,83.82,NA,NA,11.0289071258278,13.1,791.6189188608
"132274","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,44,3,63,"W10004_0241/PHZ51","W10004_0241/PHZ51","W10004_0241","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",51,75,75,226.06,63.5,NA,NA,9.43962974590659,12,765.8752141824
"132275","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,45,3,61,"W10004_0150/PHZ51","W10004_0150/PHZ51","W10004_0150","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",66,73,75,220.98,73.66,NA,NA,18.0406834335293,14,790.33173362688
"132276","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,46,3,59,"W10004_0221/PHZ51","W10004_0221/PHZ51","W10004_0221","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",69,75,76,228.6,93.98,NA,NA,4.83687657570026,12.8,768.44958465024
"132277","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,47,3,57,"W10004_0197/PHZ51","W10004_0197/PHZ51","W10004_0197","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",65,73,73,264.16,88.9,NA,NA,10.5958102094986,13.5,781.32143698944
"132278","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,48,3,55,"B14A/MO17","B14A/MO17","B14A","MO17",0.000789676538108356,"2021-03-10","2021-08-10",65,74,73,226.06,93.98,NA,NA,7.39089302866215,12.6,751.71617660928
"132279","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,49,3,53,"W10004_0118/PHZ51","W10004_0118/PHZ51","W10004_0118","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",69,74,73,243.84,83.82,NA,NA,10.0139539175606,14.5,800.62921549824
"132280","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,5,50,3,51,"B73/PHN82","B73/PHN82","B73","PHN82",0.000789676538108356,"2021-03-10","2021-08-10",66,76,79,236.22,81.28,NA,NA,11.3496499145876,14.2,786.47017792512
"132281","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,51,3,49,"W10004_0614/PHZ51","W10004_0614/PHZ51","W10004_0614","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",57,77,78,243.84,91.44,NA,NA,10.154553496195,13.7,785.1829926912
"132282","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,52,3,47,"PHW52/PHN82","PHW52/PHN82","PHW52","PHN82",0.000789676538108356,"2021-03-10","2021-08-10",76,74,73,223.52,66.04,NA,NA,13.1805828202868,13.4,789.04454839296
"132283","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,53,3,45,"W10004_0168/PHZ51","W10004_0168/PHZ51","W10004_0168","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",73,74,75,210.82,91.44,NA,NA,9.47666267063619,13.3,792.90610409472
"132284","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,54,3,43,"PHB47/PHN82","PHB47/PHN82","PHB47","PHN82",0.000789676538108356,"2021-03-10","2021-08-10",56,75,72,218.44,68.58,NA,NA,5.87630917489045,11.7,736.26995380224
"132285","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,55,3,41,"W10004_0011/PHZ51","W10004_0011/PHZ51","W10004_0011","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",52,73,73,233.68,81.28,NA,NA,7.50638553968329,14.2,790.33173362688
"132286","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,56,3,39,"W10004_0212/PHZ51","W10004_0212/PHZ51","W10004_0212","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",60,73,72,218.44,78.74,NA,NA,7.64698511831771,13.2,769.73676988416
"132287","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,57,3,37,"W10004_0628/PHZ51","W10004_0628/PHZ51","W10004_0628","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",70,74,76,241.3,96.52,NA,NA,9.67249779801985,12.6,753.0033618432
"132288","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,58,3,35,"W10004_0381/PHZ51","W10004_0381/PHZ51","W10004_0381","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",72,73,73,246.38,86.36,NA,NA,10.1426276390787,13.4,769.73676988416
"132289","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,59,3,33,"W10004_0223/PHZ51","W10004_0223/PHZ51","W10004_0223","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",60,73,75,243.84,83.82,NA,NA,9.98005937628265,12.4,756.86491754496
"132290","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,6,60,3,31,"W10004_0112/PHZ51","W10004_0112/PHZ51","W10004_0112","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",65,72,72,231.14,83.82,NA,NA,7.19819628473015,13.2,777.45988128768
"132291","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,61,3,29,"TX773/TX779","TX773/TX779","TX773","TX779",0.000789676538108356,"2021-03-10","2021-08-10",63,81,84,233.68,96.52,NA,NA,15.3071514471324,15.6,753.0033618432
"132292","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,62,3,27,"W10004_0974/PHZ51","W10004_0974/PHZ51","W10004_0974","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",60,72,73,220.98,66.04,NA,NA,8.27968322217261,13,746.5674356736
"132293","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,63,3,25,"W10004_0403/PHZ51","W10004_0403/PHZ51","W10004_0403","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",68,72,72,218.44,76.2,NA,NA,10.5336702171557,12.5,732.40839810048
"132294","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,64,3,23,"W10004_1118/PHZ51","W10004_1118/PHZ51","W10004_1118","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",61,72,72,218.44,78.74,NA,NA,6.62512746645682,13.9,771.02395511808
"132295","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,65,3,21,"W10004_0823/PHZ51","W10004_0823/PHZ51","W10004_0823","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",70,73,72,218.44,88.9,NA,NA,10.3020575184231,12.9,746.5674356736
"132296","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,66,3,19,"W10004_0380/PHZ51","W10004_0380/PHZ51","W10004_0380","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",65,74,73,226.06,93.98,NA,NA,10.6039700064729,13,754.29054707712
"132297","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,67,3,17,"W10004_0702/PHZ51","W10004_0702/PHZ51","W10004_0702","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",72,75,73,220.98,66.04,NA,NA,10.0842537068778,14,781.32143698944
"132298","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,68,3,15,"W10004_0217/PHZ51","W10004_0217/PHZ51","W10004_0217","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",72,72,72,241.3,73.66,NA,NA,10.6234279838732,12.4,737.55713903616
"132299","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,69,3,13,"W10004_0984/PHZ51","W10004_0984/PHZ51","W10004_0984","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",54,72,72,256.54,81.28,NA,NA,10.6309601041572,13.5,753.0033618432
"132300","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,7,70,3,11,"W10004_0276/PHZ51","W10004_0276/PHZ51","W10004_0276","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",70,71,71,238.76,83.82,NA,NA,9.49549297134616,13.4,755.57773231104
"132301","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,71,3,9,"W10004_0138/PHZ51","W10004_0138/PHZ51","W10004_0138","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",63,71,71,231.14,88.9,NA,NA,8.02986789942038,13.9,765.8752141824
"132302","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,72,3,7,"W10004_0474/PHZ51","W10004_0474/PHZ51","W10004_0474","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",70,71,71,241.3,88.9,NA,NA,11.1619745841783,14.3,762.01365848064
"132303","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,73,3,5,"W10004_0046/PHZ51","W10004_0046/PHZ51","W10004_0046","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",65,71,71,251.46,86.36,NA,NA,10.6692483822675,12.9,722.11091622912
"132304","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,74,3,3,"W10004_0410/PHZ51","W10004_0410/PHZ51","W10004_0410","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",70,72,73,220.98,38.1,NA,NA,9.54256872312108,13.4,733.6955833344
"132305","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,75,4,3,"W10004_0644/PHZ51","W10004_0644/PHZ51","W10004_0644","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",68,73,74,238.76,91.44,NA,NA,8.85337971713628,14.2,756.86491754496
"132306","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,76,4,5,"W10004_0815/PHZ51","W10004_0815/PHZ51","W10004_0815","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",59,75,75,226.06,86.36,NA,NA,8.03112325280104,13,733.6955833344
"132307","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,77,4,7,"W10004_1037/PHZ51","W10004_1037/PHZ51","W10004_1037","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",66,73,73,213.36,71.12,NA,NA,7.40909565268179,13.5,746.5674356736
"132308","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,78,4,9,"TX951/LH195","REDEAR/LH195","TX951","LH195",0.000789676538108356,"2021-03-10","2021-08-10",53,78,80,228.6,76.2,NA,NA,11.6490516958761,14.4,783.89580745728
"132309","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,79,4,11,"PB80/TX779","PB80/TX779","PB80","TX779",0.000789676538108356,"2021-03-10","2021-08-10",59,76,77,220.98,81.28,NA,NA,11.3440008243746,14.2,774.88551081984
"132310","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,8,80,4,13,"PHG39/PHN82","PHG39/PHN82","PHG39","PHN82",0.000789676538108356,"2021-03-10","2021-08-10",59,75,76,205.74,53.34,NA,NA,8.83894315325863,13.6,762.01365848064
"132311","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,81,4,15,"W10004_0192/PHZ51","W10004_0192/PHZ51","W10004_0192","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",65,74,75,254,96.52,NA,NA,11.5423466585196,13.1,747.85462090752
"132312","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,82,4,17,"W10004_0884/PHZ51","W10004_0884/PHZ51","W10004_0884","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",58,72,72,213.36,73.66,NA,NA,9.20487866372233,13.2,751.71617660928
"132313","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,83,4,19,"W10004_0097/PHZ51","W10004_0097/PHZ51","W10004_0097","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",63,73,72,220.98,73.66,NA,NA,6.27676690332242,13.3,758.15210277888
"132314","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,84,4,21,"W10004_0658/PHZ51","W10004_0658/PHZ51","W10004_0658","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",66,75,73,241.3,96.52,NA,NA,8.9745213183704,13.2,751.71617660928
"132315","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,85,4,23,"B37/MO17","B37/MO17","B37","MO17",0.000789676538108356,"2021-03-10","2021-08-10",70,74,76,228.6,81.28,NA,NA,9.80933131651228,13.9,758.15210277888
"132316","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,86,4,25,"W10004_0802/PHZ51","W10004_0802/PHZ51","W10004_0802","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",64,77,77,248.92,99.06,NA,NA,8.89355102531754,13.3,746.5674356736
"132317","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,87,4,27,"TX779/LH195","TX779/LH195","TX779","LH195",0.000789676538108356,"2021-03-10","2021-08-10",70,79,83,218.44,88.9,NA,NA,12.6696539943563,14.7,778.7470665216
"132318","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,88,4,29,"W10004_0833/PHZ51","W10004_0833/PHZ51","W10004_0833","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",72,78,77,NA,NA,NA,NA,9.80368222629929,12.7,736.26995380224
"132319","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,89,4,31,"W10004_0344/PHZ51","W10004_0344/PHZ51","W10004_0344","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",60,73,73,208.28,66.04,NA,NA,9.65994426421321,13.4,771.02395511808
"132320","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,9,90,4,33,"W10004_0148/PHZ51","W10004_0148/PHZ51","W10004_0148","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",54,72,73,228.6,88.9,NA,NA,9.7434252640274,13.6,776.17269605376
"132321","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,91,4,35,"W10004_0224/PHZ51","W10004_0224/PHZ51","W10004_0224","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",76,73,75,228.6,81.28,NA,NA,4.14580453964446,13,755.57773231104
"132322","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,92,4,37,"W10004_0624/PHZ51","W10004_0624/PHZ51","W10004_0624","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",47,73,73,203.2,66.04,NA,NA,2.48308898695435,12.2,715.67499005952
"132323","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,93,4,39,"W10004_0062/PHZ51","W10004_0062/PHZ51","W10004_0062","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",61,72,73,228.6,78.74,NA,NA,7.56601482526485,12.7,758.15210277888
"132324","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,94,4,41,"W10004_0651/PHZ51","W10004_0651/PHZ51","W10004_0651","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",73,71,71,180.34,53.34,NA,NA,11.7852575376782,14,792.90610409472
"132325","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,95,4,43,"W10004_0080/PHZ51","W10004_0080/PHZ51","W10004_0080","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",50,71,72,220.98,83.82,NA,NA,11.9754435748488,12.7,760.72647324672
"132326","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,96,4,45,"W10004_0264/PHZ51","W10004_0264/PHZ51","W10004_0264","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",64,72,71,226.06,96.52,NA,NA,9.41577803167397,13.1,790.33173362688
"132327","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,97,4,47,"W10004_0866/PHZ51","W10004_0866/PHZ51","W10004_0866","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",52,73,75,243.84,93.98,NA,NA,9.18353765625104,13.4,787.75736315904
"132328","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,98,4,49,"W10004_0916/PHZ51","W10004_0916/PHZ51","W10004_0916","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",65,72,73,218.44,76.2,NA,NA,7.76498833610017,13.2,781.32143698944
"132329","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,99,4,51,"W10004_0041/PHZ51","W10004_0041/PHZ51","W10004_0041","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",48,74,76,218.44,66.04,NA,NA,8.81320840895501,13.1,769.73676988416
"132330","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,10,100,4,53,"W10004_0689/PHZ51","W10004_0689/PHZ51","W10004_0689","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",55,73,73,246.38,88.9,NA,NA,9.82439555708026,13.3,785.1829926912
"132331","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,101,4,55,"B37/H95","B37/H95","B37","H95",0.000789676538108356,"2021-03-10","2021-08-10",72,75,75,223.52,88.9,NA,NA,11.1374951932553,14.4,783.89580745728
"132332","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,102,4,57,"W10004_0612/PHZ51","W10004_0612/PHZ51","W10004_0612","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",64,74,74,251.46,96.52,NA,NA,8.41023997376172,13.6,790.33173362688
"132333","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,103,4,59,"W10004_0076/PHZ51","W10004_0076/PHZ51","W10004_0076","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",55,73,74,236.22,76.2,NA,NA,5.83111645318653,13.7,791.6189188608
"132334","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,104,4,61,"TX779/LH195","LH195/TX779","LH195","TX779",0.000789676538108356,"2021-03-10","2021-08-10",65,78,80,226.06,78.74,NA,NA,11.4601210120861,13.1,785.1829926912
"132335","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,105,4,63,"W10004_0055/PHZ51","W10004_0055/PHZ51","W10004_0055","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",62,74,72,210.82,60.96,NA,NA,10.3190047890621,12.1,768.44958465024
"132336","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,106,4,65,"W10004_1099/PHZ51","W10004_1099/PHZ51","W10004_1099","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",53,71,73,210.82,83.82,NA,NA,9.48231176084918,12.6,777.45988128768
"132337","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,107,4,67,"W10004_0757/PHZ51","W10004_0757/PHZ51","W10004_0757","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",67,71,72,226.06,78.74,NA,NA,10.0773492632841,12.9,782.60862222336
"132338","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,108,4,69,"W10004_0619/PHZ51","W10004_0619/PHZ51","W10004_0619","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",62,73,73,220.98,76.2,NA,NA,9.585878414754,12.9,774.88551081984
"132339","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,109,4,71,"W10004_0204/PHZ51","W10004_0204/PHZ51","W10004_0204","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",59,74,74,220.98,55.88,NA,NA,5.89953321243275,13.3,789.04454839296
"132340","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,11,110,4,73,"W10004_0806/PHZ51","W10004_0806/PHZ51","W10004_0806","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",55,73,73,251.46,76.2,NA,NA,8.60230904100338,12,773.59832558592
"132341","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,12,111,4,75,"W10004_0949/PHZ51","W10004_0949/PHZ51","W10004_0949","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",54,71,72,238.76,104.14,NA,NA,10.8054542240696,12.9,786.47017792512
"132342","TXH2_2021",2021,"TXH2","G2F_2020_21_PHZ51",1,12,112,5,75,"W10004_1081/PHZ51","W10004_1081/PHZ51","W10004_1081","PHZ51",0.000789676538108356,"2021-03-10","2021-08-10",61,73,74,223.52,81.28,NA,NA,9.20174028027067,12.5,771.02395511808
